_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
64d9b3c4707edb244866dfd5||41.19|97.44|41.19|56.05|151,0,0,0|words|25|-1|0|43.99|0|0|false|false|english_1k|none|normal|false|false|false||1691988932000
6328502a74372078d6fb2dc0|true|41.14|95.73|41.14|56.04|268,0,0,0|words|50|-1|0|78.18|2|0|false|false|english|none|normal|false|false|false||1663586346000
640038bb5027fd0b05c3f471||41.07|91.78|41.07|52.47|130,0,0,0|words|25|-1|0|37.98|0|0|false|false|english|none|normal|false|false|false||1677736123000
6343cee5a9e0f04cda16a541||41.03|88.89|41.03|63.26|56,0,0,0|words|10|-1|0|16.38|0|0|false|false|english|none|normal|false|false|false||1665388261000
64102af26d3feedce1a40a9c||41.01|95.6|41.01|58.86|151,0,0,0|words|25|-1|0|44.18|0|0|false|false|english_1k|none|normal|false|false|false||1678781170000
6353ea68c8c818a09597516e||40.98|93.15|40.98|61.49|135,0,0,0|words|25|-1|0|39.53|0|0|false|false|english|none|normal|false|false|false||1666443880000
64056fb35027fd0b055a057d||40.98|90|40.98|56.73|134,0,0,0|words|25|-1|0|39.24|0|0|false|false|english|none|normal|false|false|false||1678077875000
640ffaaa6d3feedce151deff||40.97|94.24|40.97|65.91|130,0,0,0|words|25|-1|0|38.08|0|0|false|false|english|none|normal|false|false|false||1678768810000
64056bc55027fd0b055432fc||40.93|92.25|40.93|63.49|131,0,0,0|words|25|-1|0|38.41|0|0|false|false|english|none|normal|false|false|false||1678076869000
6373898d31bc828430b9f81a||40.91|94.94|40.91|60.94|147,0,0,0|words|25|-1|0|43.12|0|0|false|false|english|none|normal|false|false|false||1668516237000
64d9b44e707edb244866e3a8||40.87|90.17|40.87|59.54|155,0,0,0|words|25|-1|0|45.51|0|0|false|false|english_1k|none|normal|false|false|false||1691989070000
6423c8dad9bf936fd634c48f||40.79|90.91|40.79|59.88|120,0,0,0|words|25|-1|0|35.3|1|0|false|false|english|none|normal|false|false|false||1680066778000
6538bd580587032233feb77d||40.79|86.18|40.79|63.64|102,0,0,0|time|30|-1|1|30.01|0|3.53|false|false|english|none|normal|false|false|false||1698217304000
64056fdb5027fd0b055fbaf2||40.78|90.54|40.78|59.76|132,0,0,0|words|25|-1|0|38.84|0|0|false|false|english|none|normal|false|false|false||1678077915000
63441917a9e0f04cda762ed4||40.77|93.22|40.77|59.14|55,0,0,0|words|10|-1|0|16.19|0|0|false|false|english|none|normal|false|false|false||1665407255000
6410271d6d3feedce19e286d||40.73|99.22|40.73|62.93|128,0,0,0|words|25|-1|0|37.71|0|0|false|false|english_1k|none|normal|false|false|false||1678780189000
63358a727d21d9a88062535f||40.69|100|40.69|58.29|53,0,0,0|words|10|-1|0|15.63|0|0|false|false|english|none|normal|false|false|false||1664453234000
64003a8d5027fd0b05c40116||40.68|85.16|40.68|63.66|132,0,0,0|words|25|-1|0|38.94|0|0|false|false|english|none|normal|false|false|false||1677736589000
633587937d21d9a8805de225||40.65|98.11|40.65|60.49|52,0,0,0|words|10|-1|2|15.35|0|3.36|false|false|english|none|normal|false|false|false||1664452499000
63ff2c225027fd0b0505040e||40.65|92.2|40.65|57.24|126,0,0,0|words|25|-1|0|37.2|0|0|false|false|english|none|normal|false|false|false||1677667362000
6343ce9fa9e0f04cda16a358||40.52|93.33|40.52|59.47|52,0,0,0|words|10|-1|0|15.4|0|0|false|false|english|none|normal|false|false|false||1665388191000
6328511574372078d6fb32c5||40.49|94.92|40.49|59.05|239,0,0,0|words|50|-1|0|70.83|0|0|false|false|english|none|normal|false|false|false||1663586581000
63403723e65ec910001d365d||40.47|93.1|40.47|56.15|54,0,0,0|words|10|-1|0|16.01|0|0|false|false|english_1k|none|normal|false|false|false||1665152803000
65362cf1397591e765a94e5c||40.47|83.97|42.38|53.31|127,1,0,0|words|25|-1|0|37.66|0|0|false|false|english|none|normal|false|false|false||1698049265000
63fdc7945027fd0b05bc60a5||40.44|90.8|40.44|56.37|146,0,0,0|words|25|-1|0|43.32|0|0|false|false|english|none|normal|false|false|false||1677576084000
63fdc7425027fd0b05bc5e22||40.41|89.04|40.41|64.62|130,0,0,0|words|25|-1|0|38.6|0|0|false|false|english|none|normal|false|false|false||1677576002000
63566390c8c818a095dd8072||40.34|93.01|40.34|60.31|131,0,0,0|words|25|-1|0|38.97|0|0|false|false|english|none|normal|false|false|false||1666605968000
641011276d3feedce17ae4e4||40.32|88.28|40.32|49.88|127,0,0,0|words|25|-1|0|37.8|3|0|false|false|english|none|normal|false|false|false||1678774567000
641027e96d3feedce19e2e3b||40.29|93.21|40.29|64.6|151,0,0,0|words|25|-1|0|44.97|0|0|false|false|english_1k|none|normal|false|false|false||1678780393000
6343de43a9e0f04cda28d63c||40.27|91.23|40.27|56.85|49,0,0,0|words|10|-1|0|14.6|0|0|false|false|english|none|normal|false|false|false||1665392195000
6353ef0ec8c818a0959c0369||40.27|90.78|40.27|52.12|128,0,0,0|words|25|-1|0|38.14|0|0|false|false|english|none|normal|false|false|false||1666445070000
634037b8e65ec910001d3e12||40.21|98.11|40.21|66.73|52,0,0,0|words|10|-1|0|15.52|0|0|false|false|english_1k|none|normal|false|false|false||1665152952000
6343dec1a9e0f04cda28d9bb||40.19|84.85|40.19|56.86|55,0,0,0|words|10|-1|0|16.42|0|0|false|false|english|none|normal|false|false|false||1665392321000
6340390ae65ec9100021bb3f||40.18|95.65|40.18|48.14|44,0,0,0|words|10|-1|0|13.14|0|0|false|false|english|none|normal|false|false|false||1665153290000
64056c145027fd0b0554351e||40.17|89.19|40.17|62.18|131,0,0,0|words|25|-1|0|39.13|0|0|false|false|english|none|normal|false|false|false||1678076948000
635d1456e04535b68a7be021||40.11|93.66|40.11|62.45|130,0,0,0|words|25|-1|0|38.89|0|0|false|false|english|none|normal|false|false|false||1667044438000
641012556d3feedce17aecc5||40.08|91.46|40.08|64.52|143,0,0,0|words|25|-1|0|42.81|0|0|false|false|english|none|normal|false|false|false||1678774869000
64102f366d3feedce1a9f221||40.07|91.72|40.07|60.33|139,0,0,0|words|25|-1|0|41.63|0|0|false|false|english_1k|none|normal|false|false|false||1678782262000
637b451c29e6b7412e3a9a99||40.05|92.76|40.05|56.32|141,0,0,0|words|25|-1|0|42.25|0|0|false|false|english|none|normal|false|false|false||1669023004000
633be7bc7d21d9a8807ae9a9||40.02|90.23|41.03|58.28|119,1,0,0|words|25|-1|0|35.68|0|0|false|false|english|none|normal|false|false|false||1664870332000
632eff35223bd1e9ced960c4||39.93|84.71|39.93|68.02|144,0,0,0|words|25|-1|0|43.28|0|0|false|false|english|none|normal|false|false|false||1664024373000
64d9b396707edb244866de86||39.91|90.54|39.91|69.92|132,0,0,0|words|25|-1|0|39.69|0|0|false|false|english_1k|none|normal|false|false|false||1691988886000
64d9b47f707edb244866e512||39.89|91.95|39.89|53.65|158,0,0,0|words|25|-1|0|47.54|1|0|false|false|english_1k|none|normal|false|false|false||1691989119000
64056a685027fd0b055429a4||39.89|90.85|39.89|61.58|135,0,0,0|words|25|-1|0|40.61|0|0|false|false|english|none|normal|false|false|false||1678076520000
640020c65027fd0b059b903b||39.86|92.36|39.86|63.96|143,0,0,0|words|25|-1|0|43.05|0|0|false|false|english|none|normal|false|false|false||1677729990000
6400206d5027fd0b059b8d86||39.85|92.41|39.85|65.84|131,0,0,0|words|25|-1|0|39.45|0|0|false|false|english|none|normal|false|false|false||1677729901000
64d9b4ab707edb244866e650||39.82|88.46|39.82|60.48|138,0,0,0|words|25|-1|0|41.59|0|0|false|false|english_1k|none|normal|false|false|false||1691989163000
648160da3fc01f23c8bf3757||39.75|93.75|39.75|59.61|132,0,0,0|words|25|-1|0|39.85|0|0|false|false|english_1k|none|normal|false|false|false||1686200538000
640312855027fd0b0575897a|true|39.74|95.71|39.74|55.24|154,0,0,0|words|25|-1|0|46.5|1|0|false|false|english_1k|none|normal|false|false|false||1677922949000
640c4fd086f61427335e1c7e||39.72|92.16|39.72|54.88|139,0,0,0|words|25|-1|0|41.99|1|0|false|false|english|none|normal|false|false|false||1678528464000
63441b1da9e0f04cda7ab596||39.65|87.65|39.65|58.81|141,0,0,0|words|25|-1|0|42.67|0|0|false|false|english|none|normal|false|false|false||1665407773000
6353eb79c8c818a0959758be||39.63|95.83|39.63|58.26|135,0,0,0|words|25|-1|0|40.88|0|0|false|false|english|none|normal|false|false|false||1666444153000
6343df33a9e0f04cda2d4e52||39.61|84.75|39.61|62.34|48,0,0,0|words|10|-1|0|14.54|0|0|false|false|english|none|normal|false|false|false||1665392435000
632955bd74372078d63f439f||39.6|97.09|39.6|61.9|99,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1663653309000
63566341c8c818a095dd7e95||39.53|88.95|39.53|64.57|146,0,0,0|words|25|-1|0|44.32|0|0|false|false|english|none|normal|false|false|false||1666605889000
63736c9331bc82843092d1e1||39.48|93.24|39.48|60.43|134,0,0,0|words|25|-1|0|40.73|0|0|false|false|english|none|normal|false|false|false||1668508819000
640021165027fd0b059b928f||39.46|92.21|39.46|58.94|136,0,0,0|words|25|-1|0|41.36|0|0|false|false|english|none|normal|false|false|false||1677730070000
6331908e932c80e3ab3db949||39.45|88.89|39.45|62.34|48,0,0,0|words|10|-1|0|14.6|0|0|false|false|english|none|normal|false|false|false||1664192654000
632851d974372078d6fb3762||39.42|94.77|39.42|63.42|269,0,0,0|words|50|-1|0|81.88|0|0|false|false|english|none|normal|false|false|false||1663586777000
6331907c932c80e3ab3db8b7||39.4|89.06|39.4|61.87|55,0,0,0|words|10|-1|0|16.75|0|0|false|false|english|none|normal|false|false|false||1664192636000
637677839500f305f2788d86||39.38|91.78|39.38|53.22|133,0,0,0|words|25|-1|0|40.53|1|0|false|false|english|none|normal|false|false|false||1668708227000
637676de9500f305f278848d||39.36|93.85|39.36|65.3|118,0,0,0|words|25|-1|0|35.98|0|0|false|false|english|none|normal|false|false|false||1668708062000
633be7627d21d9a8807ae71c||39.3|88|39.3|55.92|128,0,0,0|words|25|-1|0|39.08|0|0|false|false|english|none|normal|false|false|false||1664870242000
63285ae674372078d6084378||39.2|91.67|39.2|61.66|98,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1663589094000
6353ed43c8c818a0959bf561||39.2|91.28|39.2|57.33|134,0,0,0|words|25|-1|0|41.02|0|0|false|false|english|none|normal|false|false|false||1666444611000
6329536f74372078d63f370b||39.19|96.12|39.19|55.13|98,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1663652719000
64e03f2e296972726ca5071b||39.11|94.93|39.11|59.18|131,0,0,0|words|25|-1|0|40.2|0|0|false|false|english_1k|none|normal|false|false|false||1692417838000
6315deff18d8136fe0185e82|true|39.03|94.83|39.03|63.51|252,0,0,0|words|50|-1|0|77.48|0|0|false|false|english|none|normal|false|false|false||1662377727000
63402c86e65ec910000f6b91||39.01|94.03|39.01|61.14|125,0,0,0|words|25|-1|3|38.45|0|13.52|false|false|english|none|normal|false|false|false||1665150086000
6343ded5a9e0f04cda28da52||38.91|85.94|38.91|68.14|51,0,0,0|words|10|-1|0|15.73|0|0|false|false|english|none|normal|false|false|false||1665392341000
631888d523439691dbfc0239|true|38.9|100|38.9|59.88|47,0,0,0|words|10|-1|0|14.5|1|0|false|false|english|none|normal|false|false|false||1662552277000
64a92ddb73193c702e22fefc||38.9|96.15|38.9|62.78|149,0,0,0|words|25|-1|0|45.96|0|0|false|false|english_1k|none|normal|false|false|false||1688808923000
640020985027fd0b059b8ecf||38.88|90.34|38.88|60.97|130,0,0,0|words|25|-1|0|40.12|1|0|false|false|english|none|normal|false|false|false||1677729944000
63358b107d21d9a880625839||38.87|90.32|38.87|57|55,0,0,0|words|10|-1|0|16.98|0|0|false|false|english|none|normal|false|false|false||1664453392000
634418c2a9e0f04cda762b6b||38.84|97.92|38.84|51.41|47,0,0,0|words|10|-1|0|14.52|0|0|false|false|english|none|normal|false|false|false||1665407170000
63358b247d21d9a8806258f1||38.76|90|38.76|67.6|53,0,0,0|words|10|-1|0|16.41|0|0|false|false|english|none|normal|false|false|false||1664453412000
64056b2e5027fd0b05542ede||38.75|88.89|38.75|62.74|138,0,0,0|words|25|-1|0|42.74|1|0|false|false|english|none|normal|false|false|false||1678076718000
640314195027fd0b057b457a||38.65|96.69|38.65|58.54|145,0,0,0|words|25|-1|0|45.02|0|0|false|false|english_1k|none|normal|false|false|false||1677923353000
63358b6f7d21d9a880625b56||38.63|81.67|38.63|51.55|49,0,0,0|words|10|-1|0|15.22|0|0|false|false|english|none|normal|false|false|false||1664453487000
635bdc5f082a4bf76dbf2792||38.62|94.74|38.62|60.29|141,0,0,0|words|25|-1|0|43.81|0|0|false|false|english|none|normal|false|false|false||1666964575000
62f905974d8250424f081a9c|true|38.59|95|40.71|62.22|255,4,0,0|words|50|-1|3|79.3|0|47.08|false|false|english|none|normal|false|false|false||1660487063000
642bfcc90a366c07ed7e85af||38.52|90.73|38.52|56.88|136,0,0,0|words|25|-1|0|42.37|1|0|false|false|english_1k|none|normal|false|false|false||1680604361000
634036b3e65ec910001d3098||38.51|95.77|38.51|63.91|68,0,0,0|words|10|-1|0|21.19|0|0|false|false|english_1k|none|normal|false|false|false||1665152691000
64102b856d3feedce1a40ee0||38.42|97.06|38.42|58.65|130,0,0,0|words|25|-1|0|40.6|0|0|false|false|english_1k|none|normal|false|false|false||1678781317000
64a92e3273193c702e230110||38.41|90.42|38.41|62.63|145,0,0,0|words|25|-1|0|45.3|0|0|false|false|english_1k|none|normal|false|false|false||1688809010000
6329557474372078d63f41e0||38.39|93.33|38.39|65.6|96,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1663653236000
63358a967d21d9a88062548b||38.39|91.67|38.39|46.83|54,0,0,0|words|10|-1|0|16.88|0|0|false|false|english|none|normal|false|false|false||1664453270000
6405a4075027fd0b05b1211b||38.37|90.54|38.37|50.83|131,0,0,0|words|25|-1|0|40.97|0|0|false|false|english|none|normal|false|false|false||1678091271000
637b456929e6b7412e3d06a6||38.35|89.21|38.35|57.51|123,0,0,0|words|25|-1|0|38.49|0|0|false|false|english|none|normal|false|false|false||1669023081000
642bfc690a366c07ed7e8311||38.34|84.52|38.34|57.7|128,0,0,0|words|25|-1|0|40.06|0|0|false|false|english|none|normal|false|false|false||1680604265000
641063976d3feedce1023510||38.33|96.6|38.33|59.01|141,0,0,0|words|25|-1|0|44.14|1|0|false|false|english_1k|none|normal|false|false|false||1678795671000
641013346d3feedce17af2e4||38.33|92.98|38.33|56.24|158,0,0,0|words|25|-1|0|49.46|1|0|false|false|english_1k|none|normal|false|false|false||1678775092000
635d135fe04535b68a7bd9f5||38.31|90.37|38.31|61.98|121,0,0,0|words|25|-1|0|37.9|0|0|false|false|english|none|normal|false|false|false||1667044191000
63ff2d385027fd0b050ab684||38.31|89.04|38.31|59.85|124,0,0,0|words|25|-1|0|38.84|0|0|false|false|english|none|normal|false|false|false||1677667640000
635663dfc8c818a095dd825e||38.3|85.31|38.3|59.39|119,0,0,0|words|25|-1|0|37.28|0|0|false|false|english|none|normal|false|false|false||1666606047000
64056e325027fd0b0559fa5a||38.29|88.54|38.29|51.32|137,0,0,0|words|25|-1|0|42.93|0|0|false|false|english|none|normal|false|false|false||1678077490000
635d15b7e04535b68a7e3842||38.27|92.54|39.86|64.53|120,1,0,0|words|25|-1|0|37.63|0|0|false|false|english|none|normal|false|false|false||1667044791000
6449173d8b42543b374803af||38.27|92.26|38.27|54.41|154,0,0,0|words|25|-1|0|48.29|0|0|false|false|english_1k|none|normal|false|false|false||1682511677000
64102fe46d3feedce1a9f70a||38.22|96.08|38.22|56.38|147,0,0,0|words|25|-1|0|46.15|1|0|false|false|english_1k|none|normal|false|false|false||1678782436000
6373893631bc828430b9f4e4||38.22|93.57|38.22|59.13|130,0,0,0|words|25|-1|1|40.82|0|39.11|false|false|english|none|normal|false|false|false||1668516150000
633587d97d21d9a8805de455||38.21|95.65|38.21|70.84|44,0,0,0|words|10|-1|0|13.82|0|0|false|false|english|none|normal|false|false|false||1664452569000
637b459829e6b7412e3d0814||38.15|94.67|38.15|56.68|142,0,0,0|words|25|-1|0|44.66|1|0|false|false|english|none|normal|false|false|false||1669023128000
635d158ee04535b68a7be766||38.14|89.8|38.14|58.26|130,0,0,0|words|25|-1|0|40.9|0|0|false|false|english|none|normal|false|false|false||1667044750000
640c4fa386f61427335e1b69||38.13|93.88|38.13|58.21|138,0,0,0|words|25|-1|0|43.43|0|0|false|false|english|none|normal|false|false|false||1678528419000
63358b9e7d21d9a880625cbd||38.13|89.17|38.13|61.79|135,0,0,0|words|25|-1|0|42.49|0|0|false|false|english|none|normal|false|false|false||1664453534000
6343cef9a9e0f04cda16a5e0||38.1|87.93|38.1|59.96|50,0,0,0|words|10|-1|0|15.75|0|0|false|false|english|none|normal|false|false|false||1665388281000
6335883b7d21d9a8805de76f||38.03|96.08|38.03|56.77|49,0,0,0|words|10|-1|6|15.46|1|24.54|false|false|english|none|normal|false|false|false||1664452667000
635d1410e04535b68a7bde7b||38.02|95.1|38.02|52.95|132,0,0,0|words|25|-1|0|41.66|0|0|false|false|english|none|normal|false|false|false||1667044368000
633588b27d21d9a880601888||37.98|96.43|37.98|51.12|54,0,0,0|words|10|-1|1|17.06|0|4.6|false|false|english|none|normal|false|false|false||1664452786000
64056a1b5027fd0b0554278f||37.97|88|37.97|58.32|125,0,0,0|words|25|-1|1|39.51|0|33.7|false|false|english|none|normal|false|false|false||1678076443000
640c4a8686f61427335839d5||37.95|93.29|37.95|54.17|133,0,0,0|words|25|-1|0|42.06|1|0|false|false|english|none|normal|false|false|false||1678527110000
6343e079a9e0f04cda2d57cc||37.94|88.41|37.94|49.41|59,0,0,0|words|10|-1|0|18.66|0|0|false|false|english|none|normal|false|false|false||1665392761000
641028156d3feedce19e2f7f||37.92|90.79|37.92|59.38|135,0,0,0|words|25|-1|0|42.72|1|0|false|false|english_1k|none|normal|false|false|false||1678780437000
64102be66d3feedce1a411da||37.9|95.12|37.9|60.19|152,0,0,0|words|25|-1|0|48.13|1|0|false|false|english_1k|none|normal|false|false|false||1678781414000
63441b9aa9e0f04cda7abafa||37.84|91.85|40.8|56.72|115,1,0,1|words|25|-1|0|36.47|0|0|false|false|english|none|normal|false|false|false||1665407898000
6343e09ba9e0f04cda2d58c7||37.83|85.71|37.83|62.81|47,0,0,0|words|10|-1|0|14.91|0|0|false|false|english|none|normal|false|false|false||1665392795000
63402b3ee65ec910000f5be7||37.81|92.42|37.81|60.09|116,0,0,0|words|25|-1|0|36.82|0|0|false|false|english|none|normal|false|false|false||1665149758000
632859c774372078d6083a93||37.8|96.79|37.8|59.68|269,0,0,0|words|50|-1|0|85.39|1|0|false|false|english|none|normal|false|false|false||1663588807000
634038f8e65ec9100021ba5c||37.78|82.46|37.78|54.78|46,0,0,0|words|10|-1|0|14.61|0|0|false|false|english|none|normal|false|false|false||1665153272000
642bfc9d0a366c07ed7e847c||37.73|92.5|37.73|51.36|146,0,0,0|words|25|-1|0|46.43|2|0|false|false|english_1k|none|normal|false|false|false||1680604317000
63441a85a9e0f04cda763d99||37.73|88|39.83|59.7|126,0,1,0|words|25|-1|0|40.07|0|0|false|false|english|none|normal|false|false|false||1665407621000
6343ced1a9e0f04cda16a4c3||37.73|82.81|37.73|52.27|51,0,0,0|words|10|-1|0|16.22|0|0|false|false|english|none|normal|false|false|false||1665388241000
64100c066d3feedce16f366c||37.71|95.3|37.71|60.48|141,0,0,0|words|25|-1|0|44.87|0|0|false|false|english_1k|none|normal|false|false|false||1678773254000
63ff2bd45027fd0b050501df||37.69|90.44|37.69|60.96|122,0,0,0|words|25|-1|0|38.84|0|0|false|false|english|none|normal|false|false|false||1677667284000
64d9b3f4707edb244866e12c||37.65|93.63|37.65|54.89|144,0,0,0|words|25|-1|0|45.89|0|0|false|false|english_1k|none|normal|false|false|false||1691988980000
63fdc53a5027fd0b05b6a730|true|37.64|92.44|37.64|60.95|155,0,0,0|words|25|-1|0|49.42|1|0|false|false|english_1k|none|normal|false|false|false||1677575482000
633190e5932c80e3ab420ed2||37.61|96.13|37.61|56.74|145,0,0,0|words|25|-1|0|46.27|0|0|false|false|english|none|normal|false|false|false||1664192741000
640569405027fd0b05542115||37.61|94.04|37.61|61.56|142,0,0,0|words|25|-1|0|45.31|0|0|false|false|english_1k|none|normal|false|false|false||1678076224000
635bdcb7082a4bf76dbf2bda||37.54|92.65|37.54|56.02|125,0,0,0|words|25|-1|0|39.96|1|0|false|false|english|none|normal|false|false|false||1666964663000
63403842e65ec9100021b149||37.54|90.63|37.54|51.72|58,0,0,0|words|10|-1|0|18.54|0|0|false|false|english_1k|none|normal|false|false|false||1665153090000
63fdc5065027fd0b05b6a5b5|true|37.53|91.5|37.53|53.91|138,0,0,0|words|25|-1|0|44.13|0|0|false|false|english_1k|none|normal|false|false|false||1677575430000
64102b596d3feedce1a40dad||37.49|96.05|37.49|64.95|144,0,0,0|words|25|-1|0|46.09|0|0|false|false|english_1k|none|normal|false|false|false||1678781273000
6315dfc118d8136fe018642f||37.49|93.61|37.49|58.29|288,0,0,0|words|50|-1|0|92.18|0|0|false|false|english|none|normal|false|false|false||1662377921000
64056e065027fd0b0559f920||37.48|88.51|37.48|57.3|128,0,0,0|words|25|-1|0|40.98|0|0|false|false|english|none|normal|false|false|false||1678077446000
64003cd65027fd0b05c9bda7||37.36|94.33|37.36|53.57|127,0,0,0|words|25|-1|0|40.79|1|0|false|false|english|none|normal|false|false|false||1677737174000
63441b72a9e0f04cda7ab95d||37.34|89.17|37.34|52.5|136,0,0,0|words|25|-1|0|43.71|0|0|false|false|english|none|normal|false|false|false||1665407858000
641063696d3feedce102336e||37.31|96.47|37.31|55.81|163,0,0,0|words|25|-1|0|52.43|0|0|false|false|english_1k|none|normal|false|false|false||1678795625000
64a92e6173193c702e23023f||37.3|91.61|37.3|57.83|138,0,0,0|words|25|-1|0|44.4|0|0|false|false|english_1k|none|normal|false|false|false||1688809057000
64a2bae973193c702ec8446a||37.27|88.51|37.27|59.75|131,0,0,0|words|25|-1|0|42.18|0|0|false|false|english_1k|none|normal|false|false|false||1688386281000
64d3102b88a8b868fde4f9ae||37.26|92.07|37.26|57.54|150,0,0,0|words|25|-1|0|48.3|1|0|false|false|english_1k|none|normal|false|false|false||1691553835000
6353eee4c8c818a0959c021b||37.26|89.58|37.26|58.23|129,0,0,0|words|25|-1|0|41.55|0|0|false|false|english|none|normal|false|false|false||1666445028000
63403872e65ec9100021b390||37.22|97.26|37.22|51.23|70,0,0,0|words|10|-1|0|22.57|0|0|false|false|english_1k|none|normal|false|false|false||1665153138000
6329567274372078d63f4822||37.2|91.43|37.2|62.58|93,0,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1663653490000
6423c8b6d9bf936fd634c3bf||37.19|90.97|39|49.11|123,0,0,1|words|25|-1|0|39.69|1|0|false|false|english|none|normal|false|false|false||1680066742000
6353ea39c8c818a095975043||37.13|89.86|37.13|57.56|122,0,0,0|words|25|-1|0|39.43|0|0|false|false|english|none|normal|false|false|false||1666443833000
64102bb46d3feedce1a41043||37.11|94.7|37.11|66.68|142,0,0,0|words|25|-1|0|45.92|0|0|false|false|english_1k|none|normal|false|false|false||1678781364000
63738ca631bc828430bede59|true|37.01|99.29|37.01|58.69|138,0,0,0|words|25|-1|0|44.74|0|0|false|false|english_1k|none|normal|false|false|false||1668517030000
633589187d21d9a880624849||37|94.92|37|52.32|56,0,0,0|words|10|-1|7|18.16|0|52.05|false|false|english|none|normal|false|false|false||1664452888000
635bdd34082a4bf76dc3cf0e||36.97|91.22|36.97|57.01|134,0,0,0|words|25|-1|0|43.49|0|0|false|false|english|none|normal|false|false|false||1666964788000
633587ee7d21d9a8805de513||36.92|87.72|36.92|50.05|50,0,0,0|words|10|-1|0|16.25|0|0|false|false|english|none|normal|false|false|false||1664452590000
64100ab66d3feedce16f2d68||36.91|95.45|36.91|60.9|124,0,0,0|words|25|-1|0|40.31|0|0|false|false|english|none|normal|false|false|false||1678772918000
642a5b640a366c07edaddfae||36.85|91.26|36.85|56.64|163,0,0,0|words|25|-1|0|53.08|0|0|false|false|english_1k|none|normal|false|false|false||1680497508000
633588007d21d9a8805de59f||36.84|94|36.84|52.24|47,0,0,0|words|10|-1|0|15.31|0|0|false|false|english|none|normal|false|false|false||1664452608000
62f9061e4d8250424f081dcf||36.84|93.19|36.84|58.18|257,0,0,0|words|50|-1|0|83.71|1|0|false|false|english|none|normal|false|false|false||1660487198000
635d178ee04535b68a809342||36.79|88.57|36.79|56.66|123,0,0,0|words|25|-1|0|40.12|0|0|false|false|english|none|normal|false|false|false||1667045262000
63fdc4d85027fd0b05b6a455||36.78|93.46|36.78|57.7|141,0,0,0|words|25|-1|0|46|1|0|false|false|english_1k|none|normal|false|false|false||1677575384000
6331903f932c80e3ab3db705||36.78|89.83|36.78|52.56|51,0,0,0|words|10|-1|0|16.64|0|0|false|false|english|none|normal|false|false|false||1664192575000
63441881a9e0f04cda7628bc||36.77|87.5|36.77|51.64|47,0,0,0|words|10|-1|0|15.34|0|0|false|false|english|none|normal|false|false|false||1665407105000
637a168329e6b7412e90562a||36.75|90.91|36.75|52.95|128,0,0,0|words|25|-1|0|41.8|1|0|false|false|english|none|normal|false|false|false||1668945539000
6353eba6c8c818a0959759f5||36.69|87.76|36.69|51.69|127,0,0,0|words|25|-1|0|41.54|0|0|false|false|english|none|normal|false|false|false||1666444198000
63319117932c80e3ab421042||36.68|90.32|36.68|63.74|139,0,0,0|words|25|-1|0|45.48|0|0|false|false|english|none|normal|false|false|false||1664192791000
641064506d3feedce1023be5||36.67|90.06|36.67|55.54|144,0,0,0|words|25|-1|0|47.12|0|0|false|false|english_1k|none|normal|false|false|false||1678795856000
635bdc8b082a4bf76dbf29b1||36.65|89.86|36.65|58.14|124,0,0,0|words|25|-1|0|40.6|0|0|false|false|english|none|normal|false|false|false||1666964619000
63ff2c505027fd0b05050551||36.55|91.84|36.55|61.76|134,0,0,0|words|25|-1|0|43.99|0|0|false|false|english|none|normal|false|false|false||1677667408000
64d30ef488a8b868fdde1839|true|36.55|91.78|36.55|60.18|195,0,0,0|words|25|-1|0|64.02|0|0|false|false|english_5k|none|normal|false|false|false||1691553524000
63ff2d105027fd0b050ab551||36.55|89.93|36.55|50.85|130,0,0,0|words|25|-1|0|42.68|0|0|false|false|english|none|normal|false|false|false||1677667600000
63358b5c7d21d9a880625ab7||36.51|84.38|36.51|39.48|54,0,0,0|words|10|-1|0|17.75|0|0|false|false|english|none|normal|false|false|false||1664453468000
637a165729e6b7412e9054d3||36.47|91.91|36.47|53.25|123,0,0,0|words|25|-1|0|40.47|0|0|false|false|english|none|normal|false|false|false||1668945495000
6315df5e18d8136fe018615b||36.44|93.66|36.44|61.59|263,0,0,0|words|50|-1|0|86.61|1|0|false|false|english|none|normal|false|false|false||1662377822000
633588987d21d9a8805dea57||36.42|93.75|39.88|67.46|42,1,0,0|words|10|-1|6|13.84|0|59.92|false|false|english|none|normal|false|false|false||1664452760000
6353eb4cc8c818a09597577d||36.35|89.58|36.35|52.81|127,0,0,0|words|25|-1|0|41.92|0|0|false|false|english|none|normal|false|false|false||1666444108000
640569115027fd0b05541f90||36.33|91.25|36.33|53.39|142,0,0,0|words|25|-1|0|46.9|0|0|false|false|english_1k|none|normal|false|false|false||1678076177000
635d172ee04535b68a8090d2||36.29|90.51|36.29|59.31|120,0,0,0|words|25|-1|0|39.68|0|0|false|false|english|none|normal|false|false|false||1667045166000
